# time    x    y    z
2010.0    -0.0032127843115300884    0.00012300739530077699    0.0005752583090940062
2010.002737850787    -0.0005651508732773127    -0.0007344418759495352    -0.00024403432241221562
2010.0054757015744    -0.00029597145116324355    -0.00036155251416500225    -0.00041853446404624016
2010.0082135523614    -0.0025856801939886714    0.0008003618910187907    0.0028006842505669096
2010.0109514031485    0.00048227338010845103    -0.0004396561895320277    -0.0021199569404093126
2010.0136892539356    0.0003480448117467255    4.791003674560956e-05    -0.002059420684930999
2010.0164271047229    -0.00018082669138555897    0.0009619716799444374    0.007007787147580979
2010.01916495551    0.000899712160468866    0.0010349388967986612    0.0021535443644099014
2010.021902806297    0.0009722722061958477    0.0009705857923479001    0.0023124485796522988
2010.024640657084    2.444842801131448e-05    3.3962093343212294e-05    -0.005211065844374876
2010.0273785078714    0.0011056968982141625    -0.001100071297513609    -0.0016296950831002515
2010.0301163586585    0.00033437349384210296    -0.0013016617691733396    0.0007242609149160958
2010.0328542094455    -0.00015648073865243855    0.003148811178951998    0.0024466882916916494
2010.0355920602328    0.0010892099721995722    0.002961331582373508    -0.0006635308066120537
2010.03832991102    0.00342654869006373    0.003761350321640312    0.0020445442132438346
2010.041067761807    0.0005051104602057314    -0.00013420901106861666    0.0001411935544623466
2010.043805612594    -8.087264903909206e-05    -0.0027248403375443628    0.005238204678116881
2010.0465434633813    0.002245885774872611    0.0024056890960674144    -0.0044432253032400115
2010.0492813141684    0.0022997701841596585    -0.0017979360575217968    -0.0033405984855608283
2010.0520191649555    0.0015392842660695444    0.0028655410966532866    0.008066436638048574
2010.0547570157426    0.0006056088915313042    0.0005356732867884239    0.00722316644463391
2010.0574948665299    -0.001070480561761511    0.00015513835359566184    0.004652699328999286
2010.060232717317    0.003497965099185453    0.002372293012253699    0.00199048460960664
2010.062970568104    0.0004271185615085276    -0.0003181886280731786    0.005487160657224384
2010.065708418891    -0.00038751691978609133    0.001234477807579916    0.001620391411669307
2010.0684462696784    0.0017708545417030347    0.002989304787228188    0.0016110524704043866
2010.0711841204654    0.002090281981623413    0.0003372697432226313    0.0010428625094823529
2010.0739219712525    0.0026595083632790987    0.0011105397837417924    0.002854614074022184
2010.0766598220398    0.0028859406192475313    -0.0003069865860088612    -0.003238204009575095
2010.0793976728269    -0.000747878181734345    0.002652004663102152    -0.0018538756045826939
2010.082135523614    0.0015010873568478697    0.0005983774862450709    -0.0047092011806322345
2010.084873374401    0.00451752867129946    0.003174972195703147    0.008858063407304785
2010.0876112251883    0.002390699210948984    0.0007867807551297319    0.002624238830036923
2010.0903490759754    -3.75254019213166e-05    0.0021798003654798885    -0.0031737273895123272
2010.0930869267625    0.00023984275949716924    0.0034463588552265676    -0.0036811564075587225
2010.0958247775495    0.0008201037392799092    0.002866094534700317    0.0060906402856465
2010.0985626283368    0.0024387719857721754    0.0016260525850390964    0.002941164452044081
2010.101300479124    0.0012117121757944682    0.0026430916866908107    -0.0011631756137416903
2010.104038329911    0.002157018170472939    -0.0007227611371021523    0.00017046830611803832
2010.1067761806983    0.0019690108514493045    0.0001025338772584674    0.0016122872221612193
2010.1095140314853    0.0019861932147816476    0.004017164254534977    0.006355221460981753
2010.1122518822724    0.0030525431308465376    0.0030457614564799083    0.006835211310528834
2010.1149897330595    0.004341330690818109    0.004480845965324748    0.00590309620502657
2010.1177275838468    0.001142648515921418    0.0013984751886581457    0.006509825024975768
2010.1204654346338    -0.0010575560287992471    0.0030258794497065988    0.0022505236580239616
2010.123203285421    0.0019860923612562437    0.007658013533341388    0.0032981580732266715
2010.125941136208    0.003209356438812238    0.005032560852198872    -0.0007511280596785976
2010.1286789869953    0.0033022881958357786    0.0018941679816451011    5.428885340674045e-05
2010.1314168377824    0.003088326110785911    0.0007152755636534959    -0.0017078315379389524
2010.1341546885694    0.0012649457959377987    0.004463472717839113    0.004705713889668528
2010.1368925393565    0.0027723810279087708    0.003994031196332742    -0.0030780821782938703
2010.1396303901438    0.0029427188692219613    0.0030835834833430054    0.001385226304445258
2010.1423682409309    0.0028739507300714873    0.005874524139840476    -0.006185222460329562
2010.145106091718    0.002089288641367513    0.001658851961922224    -0.0017452489625614576
2010.1478439425052    0.001918545896800157    0.005665459961886109    0.0039655955124686375
2010.1505817932923    0.0031091122248263024    0.0052580417029732445    0.0015001251933437374
2010.1533196440794    0.0029220394950978676    0.004406299805844496    0.0007557924559391986
2010.1560574948664    0.004263746364624671    0.003926547132049953    0.0076104041825943896
2010.1587953456537    0.004075094879792069    0.004925482210291226    -0.0035407613927026065
2010.1615331964408    0.0014953127388611415    0.0012614601888713134    0.001910963040724718
2010.1642710472279    0.004602014171422159    0.004874387777049243    0.006605019144467922
2010.167008898015    0.0021818505857497377    0.0032809756790948934    -0.001192544190508024
2010.1697467488023    0.0032598649346676683    0.0024975075258501503    -0.016288246866977402
2010.1724845995893    0.008434474777905725    0.004918284078123631    -0.0012087685391683491
2010.1752224503764    0.003813009351815308    0.0027452875271643945    0.002464142359485984
2010.1779603011637    0.0036739179319822853    0.0036899771271635216    -0.009434444444758232
2010.1806981519508    0.00566654905459754    0.003860687983334712    0.005608167293681967
2010.1834360027378    0.005525431918168606    0.0033939221165527333    -0.0026275667837390654
2010.186173853525    0.0033207521757354134    0.003907257488092567    -0.0018286798074095636
2010.1889117043122    0.004113915060895031    0.004586527276435307    0.00036000077648322393
2010.1916495550993    0.003372969379232454    0.004327335399917179    0.0026995302361948713
2010.1943874058863    0.0033043526593583704    0.004116583099658782    8.922841094499104e-05
2010.1971252566734    0.005307610357781866    0.00316873724526444    -0.0033143404839080385
2010.1998631074607    0.003392104411687198    0.004600017573809184    0.016834316864098413
2010.2026009582478    0.004184486822649779    0.006056047081088948    0.0009874493144645233
2010.2053388090349    0.003806353359693566    0.0061812248971909265    -0.0066242635127989665
2010.208076659822    0.0037962126319759227    0.003831370039541126    -0.0038936255248334575
2010.2108145106092    0.0028509359996020064    0.002861602511282001    0.006197403509064285
