# time    x    y    z
2010.0    0.00024690206628178883    -0.0028850204300008824    -0.0035252245628049107
2010.002737850787    0.0010723724084818061    -0.00034377132981266577    0.0016629759673458472
2010.0054757015744    -0.00022002055228494371    -0.0020729147084148783    -0.000674493354253642
2010.0082135523614    0.0008051256603145925    -0.0008581616933287766    0.0031880996755433147
2010.0109514031485    -0.0007882224294719122    -0.000637916768739496    0.002290785245128746
2010.0136892539356    0.002152603778192688    0.0008062582181378537    -0.008678895622448383
2010.0164271047229    0.0023358765851380584    -0.0008758738186648047    -0.002424620722139398
2010.01916495551    0.004223898924621345    -0.0001953176007351536    -0.007518043579448966
2010.021902806297    0.003906468264446251    0.000492851826388686    -0.004724982354143094
2010.024640657084    0.001568465998841297    -0.0013531640178117057    -0.00032774518893622707
2010.0273785078714    0.0032821943010819506    -0.0010160787046205114    -0.009214576527512822
2010.0301163586585    0.0017894458867264386    -0.00016798085948934656    -0.00011035307401283817
2010.0328542094455    0.004588962096341168    -0.0007527867600907554    0.00021702184528557886
2010.0355920602328    0.0020166565346502693    0.00022691539934981185    -0.0037238962191522154
2010.03832991102    0.003060689416406893    2.8903856812363563e-05    -0.010606582762261074
2010.041067761807    0.0011688115664892844    -0.0002909031314108036    0.006063773818000929
2010.043805612594    0.004787974386511401    -0.0011793297413826226    0.007124481407976091
2010.0465434633813    0.0019263406702208481    -0.002296404103080211    0.0015588603098447835
2010.0492813141684    0.0007715131765669474    -0.0021596568762226767    0.006032234034726352
2010.0520191649555    0.0033409857674674332    0.000627761245678555    -0.0032515564994098217
2010.0547570157426    0.0025730769388836554    -0.0011535845647624389    0.0012137256799106154
2010.0574948665299    0.005790093328957052    0.0027651429694766807    -0.005872162486608873
2010.060232717317    0.0014702184149569166    -0.003347876299754868    0.005781437992852343
2010.062970568104    0.0004686958214135794    -3.845636215709172e-06    -0.006619448811147093
2010.065708418891    0.0031217437982100143    0.0011489932403910045    -0.006027130186378264
2010.0684462696784    0.0037787871290019103    -0.0016218658638225247    -0.004797950197262873
2010.0711841204654    0.0018703273809485329    -0.0023490394994144783    -0.007782712608676929
2010.0739219712525    0.0011017270854575792    -0.0028080093286113926    -0.00033578551673058466
2010.0766598220398    0.0032566867370435    0.0011094527596843937    0.002216444690124745
2010.0793976728269    0.0055101659293316785    0.001599263292386606    -0.0032043118276532173
2010.082135523614    0.006525381705321179    -0.0020564043686312383    -0.005407774286265909
2010.084873374401    0.002779887259145387    0.0006716256484131974    -0.000493610754096852
2010.0876112251883    0.004695573243414738    -0.003947070162800083    -0.005855828946069331
2010.0903490759754    0.005269898874301657    -0.002091490320636399    0.0022991864841253955
2010.0930869267625    0.005627448355228828    -0.0016640864684999764    -0.008595695400256786
2010.0958247775495    0.003471694175663495    0.00018809032484524567    0.00023043492133764925
2010.0985626283368    0.004227482933177084    -0.0003385268041879712    -0.008783391697500776
2010.101300479124    0.0038201857830391754    -0.0040832833136596365    -0.002530951039477567
2010.104038329911    0.0038415067769156973    -0.0015342529255198628    0.0008830556092134564
2010.1067761806983    0.00416504760072114    -0.0030247232625182203    -0.010257399939659444
2010.1095140314853    0.0037690051167967808    -0.001588759513584384    -0.0015375899615736048
2010.1122518822724    0.0071598116258432196    -0.004426248043463411    -0.007673385314951858
2010.1149897330595    0.008382473560344737    -1.3302663332717506e-06    -0.003318991235984431
2010.1177275838468    0.007865684828328105    -0.0011482097512845763    -0.0035229089130762612
2010.1204654346338    0.0052196541896991034    -0.002794693530394381    -0.013662085618019203
2010.123203285421    0.0036027334317668453    -0.001356159467675566    -0.003732914466963548
2010.125941136208    0.007987077048960135    -0.0017057803992156124    -0.005764697112004525
2010.1286789869953    0.0077916523479908805    -0.0022481567084805887    -0.003560585441991025
2010.1314168377824    0.005144790608739157    -0.0037754162473339122    0.009370833662701547
2010.1341546885694    0.006714108375232232    -0.003635434962141824    -0.0056882292203156385
2010.1368925393565    0.007830706778944423    -0.003389364254824419    0.0008963342255778224
2010.1396303901438    0.004490791130160223    -0.0015133234047940035    -0.010070211017903593
2010.1423682409309    0.005860035142073844    -0.0035403441128732316    -0.004495381183101767
2010.145106091718    0.0030920804245412707    -0.004019765931719163    -0.005411236947690355
2010.1478439425052    0.006438663267423386    -0.0036190870800937563    -0.007868164488397543
2010.1505817932923    0.007352007677278692    -0.002244458622135442    -0.004414113598063239
2010.1533196440794    0.007831256393843211    -0.002852114876100699    -0.004633508821559439
2010.1560574948664    0.00559720896757282    -0.004234319163432823    -0.0034364180561153325
2010.1587953456537    0.006229948575238573    -0.004320896744339695    0.008470482893959245
2010.1615331964408    0.008118306458045395    -0.0035598761897545367    -0.0017912344104650262
2010.1642710472279    0.0066968059911500745    -0.002677314131221369    -0.003166662404350981
2010.167008898015    0.010688782502574837    -0.0036752076719821685    -0.007497500862353851
2010.1697467488023    0.004846706497667977    -0.0009079635323296466    -0.007240173501939789
2010.1724845995893    0.008584144971737429    -0.0037429567421916263    -0.0007980371937037563
2010.1752224503764    0.0079408468136231    -0.0013078494507632404    0.00016247491131906808
2010.1779603011637    0.00696208793230446    -0.0017083179864781336    -0.00917138205497929
2010.1806981519508    0.006857758831794255    -0.0017086225324243294    -0.010040360442842578
2010.1834360027378    0.007385708951544524    -0.0008906613274149797    -0.010675215526017544
2010.186173853525    0.0054277380550820375    -0.003084684495207533    -0.010650548211099672
2010.1889117043122    0.00997329684094516    -0.0020874258702817026    -0.0032379858439285755
2010.1916495550993    0.00617159558086188    -0.0032802714803883957    -0.006586591919031768
2010.1943874058863    0.00881358743515407    -0.0015389259139410238    -0.005500237575656219
2010.1971252566734    0.00769935774637351    -0.0027657205155161386    -0.008978695976325978
2010.1998631074607    0.006190948486705233    -0.0019464481175495802    -0.004190485150748814
2010.2026009582478    0.008115086546476842    -0.002183685966089773    -0.008848234641279852
2010.2053388090349    0.00918453776028084    -0.0008985435646106322    -0.006036957761409192
2010.208076659822    0.00792488140683425    -0.0031586183500076958    -0.002423636369250858
2010.2108145106092    0.00791999162375862    -0.0016749602026842614    0.009079744658232365
2010.2135523613963    0.007765970667813971    -0.004347886606316363    -0.0050303854356679965
2010.2162902121834    0.008722767396696649    -0.005522266942440407    -0.0013821646890410607
2010.2190280629707    0.006217800621561475    -0.00047214275053477153    -0.010159463168156264
2010.2217659137577    0.005724693697946015    -0.00039024173476002533    -0.0037647020105027918
2010.2245037645448    0.009748312486388886    -0.0015585758912345159    -0.00778401848026955
2010.2272416153319    0.00552799229908816    -0.0011404984614718104    -0.00937525605697775
