# time    x    y    z
2010.0    -0.0014742316916140435    -2.3714765573117877e-05    -0.00910454516428686
2010.002737850787    -0.002411430179862    0.0008854566895070407    -0.0031970089634578494
2010.0054757015744    -0.0017178495450829476    -0.0013286208571189426    0.0007028482585366432
2010.0082135523614    -0.0008548884034876652    -0.0021990953653131806    -0.015301979109844328
2010.0109514031485    0.0004548795426004196    -0.0006636717321884394    -0.004173016598949629
2010.0136892539356    0.002444063179396029    0.0009630851292036429    0.0004853203027400147
2010.0164271047229    0.00023870228300824903    -0.0027016024912556035    -0.008733380784885263
2010.01916495551    0.0031174296948361    -0.0009654225401198018    -0.008001175037646278
2010.021902806297    -0.0008092863678000415    0.0005361378731815244    -0.004043308432710458
2010.024640657084    -6.166805593558317e-05    -0.0002961809826769386    0.005310992175206071
2010.0273785078714    -0.0030490068671513966    -0.003605583933002259    0.0022513256899497048
2010.0301163586585    -0.0023009191108377754    -0.00010875348178186989    -0.001019478957249801
2010.0328542094455    -0.002599249386258294    -0.005507907028865975    0.010402714420706363
2010.0355920602328    -0.0034860183238935236    -0.0007485153582120375    0.009401197137949957
2010.03832991102    0.00027795570523936417    -0.004488306125904491    0.0037861770426882947
2010.041067761807    -0.0010484833847910046    -0.0034806617277728805    0.005623629605985252
2010.043805612594    7.1733753700146605e-06    -0.0030214944336354535    0.0029273944767331454
2010.0465434633813    -0.0022875395124863636    -0.003699602593484747    0.005560672218213748
2010.0492813141684    -0.0019675442682097447    -0.0012513346610292465    0.0019536595761477887
2010.0520191649555    -0.0038182123184337447    -0.004623086330283353    -0.000598117985414765
2010.0547570157426    -0.0006529246370146017    -0.0033866629502451446    0.005930730292072837
2010.0574948665299    -0.003600334877060997    -0.004587410366697445    0.002004675446764844
2010.060232717317    -0.0035603478299261306    -0.004461401593399389    0.010585738066121382
2010.062970568104    -0.0036616605042700204    -0.0035082718230961727    -0.0005720533855719939
2010.065708418891    -0.00320637855024998    -0.005307765715260056    0.0020013887650719743
2010.0684462696784    -0.0030547450620709853    -0.002090426325458345    0.004248761837642837
2010.0711841204654    -0.005595162333734286    -0.004951357038385871    -0.0005123493323398484
2010.0739219712525    -0.005347758159864    -0.0019492512008085624    -0.0001828875021290411
2010.0766598220398    -0.003658640745410764    -0.001439407267751212    -0.001790179052678858
2010.0793976728269    -0.003765952128484135    -0.006211564244971003    0.0042296761561581514
2010.082135523614    -0.005733995287350956    -0.002862011115008648    0.0030741597170663372
2010.084873374401    -0.004907511601355178    -0.0038061620585717344    -0.0001789285320018116
2010.0876112251883    -0.00522645904483058    -0.0046905932049233845    0.005916090235735468
2010.0903490759754    -0.00584080081419644    -0.002967769423127842    0.011873110018597194
2010.0930869267625    -0.006393304261137904    -0.0017539307223490932    0.005004293006934494
2010.0958247775495    -0.005090110805832151    -0.005025251345745833    0.002711775539439262
2010.0985626283368    -0.0059536099670386405    -0.005306479514285129    0.0018211611149800103
2010.101300479124    -0.00655534861903701    -0.005945917785753285    -0.002923404449807863
2010.104038329911    -0.005545178658367749    -0.002436733219766872    -0.0026487708408337723
2010.1067761806983    -0.005906722695607816    -0.005567502257416326    0.005416179892937402
